 "Test Predictions" Actuals
2945 0.4313736 0.5
2946 0.6148818 0.8333333333333333
2947 0.4797722 0.5
2948 0.5186397 0.16666666666666669
2949 0.56439734 0.5
2950 0.6016545 0.6666666666666666
2951 0.53061604 0.6666666666666666
2952 0.63653433 0.5
2953 0.45329657 0.5
2954 0.5853783 0.6666666666666666
2955 0.3824824 0.5
2956 0.42833245 0.3666666666666667
2957 0.52677023 0.5
2958 0.4772031 0.16666666666666669
2959 0.52646667 0.33333333333333337
2960 0.4100462 0.33333333333333337
2961 0.5682932 0.48333333333333334
2962 0.5082678 0.5
2963 0.54237646 0.5
2964 0.51718867 0.75
2965 0.47633702 0.5
2966 0.5387282 0.5
2967 0.41861132 0.16666666666666669
2968 0.5186074 0.8333333333333333
2969 0.6215111 1.0
2970 0.5922551 0.6166666666666667
2971 0.51026165 0.5
2972 0.48931745 0.6666666666666666
2973 0.63833886 0.6666666666666666
2974 0.5129848 0.5
2975 0.62013537 0.6666666666666666
2976 0.6615721 0.8333333333333333
2977 0.41321203 0.6666666666666666
2978 0.3917961 0.16666666666666669
2979 0.52871805 0.33333333333333337
2980 0.7549907 0.6666666666666666
2981 0.665337 0.5
2982 0.43222457 0.33333333333333337
2983 0.49242398 0.6666666666666666
2984 0.7265511 0.6666666666666666
2985 0.5204974 0.5
2986 0.47546157 0.33333333333333337
2987 0.44946024 0.16666666666666669
2988 0.4467568 0.5
2989 0.5351336 0.33333333333333337
2990 0.59436923 0.5
2991 0.4138951 0.16666666666666669
2992 0.49174872 0.5
2993 0.52353513 0.8333333333333333
2994 0.6013406 0.33333333333333337
2995 0.4743089 0.5
2996 0.46496126 0.33333333333333337
2997 0.39676335 0.5
2998 0.5761943 0.5
2999 0.51026154 0.5
3000 0.645587 0.5
3001 0.52204937 0.8333333333333333
3002 0.3921661 0.6666666666666666
3003 0.4526627 0.16666666666666669
3004 0.75808525 1.0
3005 0.5979352 0.5
3006 0.5405807 0.6666666666666666
3007 0.5190199 0.6666666666666666
3008 0.47384182 0.33333333333333337
3009 0.3794104 0.5
3010 0.47843176 0.4166666666666667
3011 0.46244147 0.0
3012 0.44742692 0.33333333333333337
3013 0.57845646 0.5
3014 0.5475639 0.5
3015 0.6403804 0.5
3016 0.44663998 0.5
3017 0.5097051 0.33333333333333337
3018 0.50072026 0.55
3019 0.44316438 0.5
3020 0.43203956 0.6666666666666666
3021 0.5778471 0.5
3022 0.5561692 0.5
3023 0.5648551 0.5
3024 0.62528056 0.6666666666666666
3025 0.52758116 0.6666666666666666
3026 0.43423116 0.5
3027 0.523854 0.5
3028 0.5143472 0.6666666666666666
3029 0.5002929 0.5166666666666667
3030 0.48327452 0.33333333333333337
3031 0.497772 0.6666666666666666
3032 0.48865837 0.6666666666666666
3033 0.5845126 0.16666666666666669
3034 0.5207281 0.33333333333333337
3035 0.4568754 0.5
3036 0.5807801 0.6666666666666666
3037 0.46028268 0.16666666666666669
3038 0.55117464 0.5
3039 0.43001443 0.5
3040 0.56084824 0.8333333333333333
3041 0.59457326 0.5
3042 0.5373053 0.5
3043 0.5082778 1.0
3044 0.43228456 0.33333333333333337
3045 0.49221307 0.5
3046 0.4732469 0.33333333333333337
3047 0.4645029 0.5
3048 0.43139967 0.6666666666666666
3049 0.5644416 0.5
3050 0.5169444 0.5
3051 0.5673341 0.5
3052 0.51871014 0.8333333333333333
3053 0.5600012 0.6666666666666666
3054 0.40781394 0.33333333333333337
3055 0.7200825 0.6666666666666666
3056 0.40767717 0.5
3057 0.47067282 0.5
3058 0.5050314 0.5
3059 0.42547405 0.33333333333333337
3060 0.45228067 0.5
3061 0.5568823 0.6666666666666666
3062 0.4736295 0.33333333333333337
3063 0.42830968 0.5
3064 0.52878666 0.8333333333333333
3065 0.52531207 0.8333333333333333
3066 0.49948308 0.5
3067 0.61736625 0.5
3068 0.56139416 0.5
3069 0.56313306 0.5
3070 0.5554264 0.33333333333333337
3071 0.45321393 0.5
3072 0.5108594 0.6666666666666666
3073 0.5209902 0.5
3074 0.5812521 0.5
3075 0.65652734 0.33333333333333337
3076 0.45358637 0.0
3077 0.55776656 0.6666666666666666
3078 0.44416094 0.5
3079 0.6496524 0.5
3080 0.6027478 0.5
3081 0.5617466 0.6666666666666666
3082 0.49158308 0.5
3083 0.60620934 0.33333333333333337
3084 0.48959145 0.8333333333333333
3085 0.48171705 0.16666666666666669
3086 0.54088223 0.5
3087 0.48702016 0.33333333333333337
3088 0.532776 0.6666666666666666
3089 0.5704203 0.5
3090 0.6359725 0.6666666666666666
3091 0.619761 0.6666666666666666
3092 0.60358053 0.5666666666666667
3093 0.566302 0.6666666666666666
3094 0.4677647 0.5
3095 0.56392056 0.8333333333333333
3096 0.566444 0.6666666666666666
3097 0.553981 0.6666666666666666
3098 0.6143362 0.75
3099 0.5185015 0.33333333333333337
3100 0.39392802 0.33333333333333337
3101 0.5931054 1.0
3102 0.58266526 0.8333333333333333
3103 0.47921696 0.5
3104 0.49969992 0.5
3105 0.5042694 0.16666666666666669
3106 0.4722449 0.33333333333333337
3107 0.48477402 0.5
3108 0.5245375 0.5
3109 0.5102812 0.5
3110 0.54465544 0.5
3111 0.60738814 0.33333333333333337
3112 0.47475398 0.16666666666666669
3113 0.607072 0.5
3114 0.5525579 0.6666666666666666
3115 0.40304708 0.5
3116 0.45363393 0.33333333333333337
3117 0.48204494 0.5
3118 0.6076567 0.33333333333333337
3119 0.545996 0.16666666666666669
3120 0.53611034 0.5
3121 0.49484637 0.6666666666666666
3122 0.6081387 0.6666666666666666
3123 0.49331057 0.33333333333333337
3124 0.49969596 0.5
3125 0.52860093 0.0
3126 0.52553684 0.6666666666666666
3127 0.49704754 0.5
3128 0.4512605 0.5
3129 0.49214336 0.6666666666666666
3130 0.43568867 0.8333333333333333
3131 0.4957438 0.5
3132 0.50016546 0.5
3133 0.4691756 1.0
3134 0.5946635 0.6666666666666666
3135 0.55825174 0.33333333333333337
3136 0.37279063 0.33333333333333337
3137 0.5523796 0.5
3138 0.44945648 0.6666666666666666
3139 0.5775281 0.5
3140 0.42148775 0.16666666666666669
3141 0.4710624 0.35
3142 0.6554546 1.0
3143 0.54789144 0.5
3144 0.4350492 0.5
3145 0.58279663 0.5
3146 0.47322956 0.5
3147 0.50839716 0.5
3148 0.6650719 0.8333333333333333
3149 0.54499847 0.8333333333333333
3150 0.43346152 0.5
3151 0.41905746 0.5
3152 0.6663948 0.5
3153 0.56729937 0.5
3154 0.45564193 0.5
3155 0.5270731 0.6666666666666666
3156 0.41501737 0.5
3157 0.5731348 0.6666666666666666
3158 0.5187182 0.8333333333333333
3159 0.6350926 1.0
3160 0.582442 0.6666666666666666
3161 0.7663329 0.6666666666666666
3162 0.43854895 0.5833333333333334
3163 0.49712816 0.33333333333333337
3164 0.59280235 1.0
3165 0.51311505 0.5
3166 0.60791296 1.0
3167 0.52644426 0.5
3168 0.4876575 0.16666666666666669
3169 0.74827594 0.6666666666666666
3170 0.7074875 0.6666666666666666
3171 0.46921253 0.8333333333333333
3172 0.34316993 0.33333333333333337
3173 0.49054512 0.16666666666666669
3174 0.6483427 0.5
3175 0.45176485 0.6666666666666666
3176 0.51258343 0.33333333333333337
3177 0.3775432 0.16666666666666669
3178 0.53532344 0.0
3179 0.4732827 0.33333333333333337
3180 0.5680025 0.9166666666666666
3181 0.49208918 0.16666666666666669
3182 0.40200582 0.5
3183 0.6104574 0.8333333333333333
3184 0.59158796 0.5
3185 0.46327725 0.33333333333333337
3186 0.5388864 0.5
3187 0.4608113 0.33333333333333337
3188 0.55365485 1.0
3189 0.6583005 0.8333333333333333
3190 0.5783719 0.5
3191 0.5785502 0.5333333333333333
3192 0.4839585 0.6666666666666666
3193 0.42782494 0.6666666666666666
3194 0.4866335 0.5
3195 0.49207848 0.5
3196 0.5416788 0.5
3197 0.61005235 0.8333333333333333
3198 0.46574047 0.16666666666666669
3199 0.55775416 0.6666666666666666
3200 0.5885855 0.5
3201 0.5815125 0.6666666666666666
3202 0.60727 0.8333333333333333
3203 0.3744344 0.5
3204 0.36100918 0.5
3205 0.57540333 0.6666666666666666
3206 0.5279876 0.4166666666666667
3207 0.3957706 0.33333333333333337
3208 0.8010124 0.8333333333333333
3209 0.5539832 0.5
3210 0.5484716 0.16666666666666669
3211 0.42878866 0.16666666666666669
3212 0.50360394 0.5
3213 0.47857893 0.33333333333333337
3214 0.52338845 0.5
3215 0.63414025 0.5
3216 0.8575242 0.5
3217 0.46313214 0.16666666666666669
3218 0.51853013 0.33333333333333337
3219 0.5309768 0.43333333333333335
3220 0.47006324 0.16666666666666669
3221 0.47990975 0.33333333333333337
3222 0.49413127 0.6666666666666666
3223 0.53334033 0.5
3224 0.5883441 0.6666666666666666
3225 0.46402416 0.5
3226 0.59692395 0.5
3227 0.55558205 0.5
3228 0.65842503 0.8333333333333333
3229 0.46870324 0.6666666666666666
3230 0.56669503 0.6666666666666666
3231 0.37420976 0.6166666666666667
3232 0.64531857 0.8333333333333333
3233 0.5857899 0.5
3234 0.69867086 0.8333333333333333
3235 0.52293813 0.5
3236 0.7052615 0.8333333333333333
3237 0.45122737 0.33333333333333337
3238 0.44540128 0.33333333333333337
3239 0.40253624 0.5
3240 0.6576749 0.6666666666666666
3241 0.61487573 0.5
3242 0.37337017 0.31666666666666665
3243 0.5299674 0.16666666666666669
3244 0.4774228 0.33333333333333337
3245 0.5739993 0.5
3246 0.6327841 0.6666666666666666
3247 0.5249286 0.6666666666666666
3248 0.576379 0.6666666666666666
3249 0.58870876 0.5
3250 0.55032873 0.6666666666666666
3251 0.5498756 0.5
3252 0.46188873 0.5
3253 0.44528913 0.5
3254 0.56046337 0.5
3255 0.4520977 0.5
3256 0.6082355 0.5
3257 0.5610726 0.5
3258 0.50625664 0.48333333333333334
3259 0.45785654 0.5
3260 0.45275217 0.16666666666666669
3261 0.50821984 0.33333333333333337
3262 0.3919862 0.33333333333333337
3263 0.47777826 0.5
3264 0.53614956 0.5
3265 0.43299103 0.5
3266 0.52301383 0.5
3267 0.5158349 0.8333333333333333
3268 0.41747442 0.5
3269 0.4698958 0.16666666666666669
3270 0.37130892 0.33333333333333337
3271 0.5135702 0.6666666666666666
3272 0.44434482 0.33333333333333337
3273 0.48160782 0.5
3274 0.5468136 0.5
3275 0.46444976 0.33333333333333337
3276 0.5125114 0.33333333333333337
3277 0.61299163 0.5
3278 0.5616146 0.5
3279 0.4820549 0.33333333333333337
3280 0.5772103 0.6666666666666666
3281 0.42240214 0.16666666666666669
3282 0.45702058 0.8
3283 0.46387425 0.6666666666666666
3284 0.48565274 0.5
3285 0.6543758 0.8333333333333333
3286 0.5016385 0.5
3287 0.61548495 0.5
3288 0.6866002 0.5
3289 0.6355976 0.5
3290 0.43520492 0.33333333333333337
3291 0.60398275 0.4166666666666667
3292 0.46955502 0.6666666666666666
3293 0.5311926 0.5
3294 0.50347966 0.5
3295 0.50496775 0.33333333333333337
3296 0.5855414 0.5
3297 0.68310875 0.6666666666666666
3298 0.5283468 0.16666666666666669
3299 0.4974657 0.5
3300 0.55943084 0.6666666666666666
3301 0.6299215 0.8333333333333333
3302 0.52346236 0.33333333333333337
3303 0.4529028 0.16666666666666669
3304 0.5615227 0.16666666666666669
3305 0.4679305 0.6666666666666666
3306 0.39418116 0.5
3307 0.41032976 0.10000000000000009
3308 0.5000564 0.5
3309 0.46887586 0.5
3310 0.3698811 0.33333333333333337
3311 0.4616354 0.33333333333333337
3312 0.5146769 0.16666666666666669
3313 0.5249111 0.16666666666666669
3314 0.46678483 0.5
3315 0.44426942 0.16666666666666669
3316 0.5148234 0.6666666666666666
3317 0.6030215 0.6666666666666666
3318 0.51961076 0.5
3319 0.5214402 0.16666666666666669
3320 0.58845794 0.16666666666666669
3321 0.51753193 0.5
3322 0.5431358 0.5
3323 0.45339185 0.5
3324 0.586396 0.8333333333333333
3325 0.44241923 1.0
3326 0.42523688 0.33333333333333337
3327 0.4727412 0.6666666666666666
3328 0.39044577 0.5
3329 0.5751085 0.5666666666666667
3330 0.742901 1.0
3331 0.5007989 0.5
3332 0.48009187 0.8333333333333333
3333 0.46675682 0.5
3334 0.7594846 0.6666666666666666
3335 0.6156517 0.5
3336 0.48725066 0.5
3337 0.455465 0.5
3338 0.52997124 0.5
3339 0.4755345 0.5
3340 0.4927907 0.33333333333333337
3341 0.5067417 0.6666666666666666
3342 0.51009965 1.0
3343 0.62963283 0.5
3344 0.52124 0.8333333333333333
3345 0.56670463 0.33333333333333337
3346 0.5200156 0.5
3347 0.5107272 0.5
3348 0.54382324 0.8333333333333333
3349 0.57682693 0.5
3350 0.5029107 0.5
3351 0.49239454 0.5
3352 0.5618223 0.8333333333333333
3353 0.5453978 0.33333333333333337
3354 0.4488496 0.5
3355 0.51636904 0.5
3356 0.6377331 0.5
3357 0.486384 0.6666666666666666
3358 0.49392647 0.33333333333333337
3359 0.6785905 0.6666666666666666
3360 0.52252936 0.5
3361 0.5124958 0.4666666666666667
3362 0.46785283 0.5
3363 0.5359802 0.5
3364 0.42729053 0.5
3365 0.57544297 0.55
3366 0.44076645 0.33333333333333337
3367 0.6446829 0.5
3368 0.5448222 0.33333333333333337
3369 0.44803667 0.5
3370 0.4103184 0.5833333333333334
3371 0.6290009 0.5
3372 0.44092187 0.0
3373 0.39411464 0.5
3374 0.5551293 0.6666666666666666
3375 0.41763932 0.16666666666666669
3376 0.52012116 0.0
3377 0.6591225 0.8333333333333333
3378 0.62184507 0.5833333333333334
3379 0.54825795 0.48333333333333334
3380 0.5602128 0.6666666666666666
3381 0.5587336 0.16666666666666669
3382 0.47620264 0.5
3383 0.44404733 0.5
3384 0.49831468 0.33333333333333337
3385 0.4723387 0.5
3386 0.70086676 0.8333333333333333
3387 0.44639802 0.33333333333333337
3388 0.5788951 0.5
3389 0.5428257 0.5
3390 0.63905597 1.0
3391 0.5682672 0.8333333333333333
3392 0.67183024 0.6666666666666666
3393 0.47473562 1.0
3394 0.586631 0.8333333333333333
3395 0.6705091 0.8333333333333333
3396 0.5247572 0.5
3397 0.56243104 0.5
3398 0.4829351 0.5
3399 0.57684785 0.5
3400 0.5938429 0.5
3401 0.5000656 1.0
3402 0.4267809 0.25
3403 0.5205111 0.33333333333333337
3404 0.49836993 0.16666666666666669
3405 0.568412 0.6666666666666666
3406 0.68218255 0.6666666666666666
3407 0.6475111 0.5
3408 0.51897484 0.5
3409 0.44805062 0.5
3410 0.5232537 0.16666666666666669
3411 0.48698565 0.6666666666666666
3412 0.5745907 0.5
3413 0.4843005 0.6666666666666666
3414 0.5504589 0.5
3415 0.42490506 0.6666666666666666
3416 0.4590788 0.5
3417 0.4682088 0.5
3418 0.5894976 0.5
3419 0.48980346 0.5
3420 0.38371348 0.33333333333333337
3421 0.4158095 0.16666666666666669
3422 0.6354158 0.5
3423 0.4489669 0.6666666666666666
3424 0.5081289 0.6666666666666666
3425 0.45332822 0.5
3426 0.4925691 0.5
3427 0.48320395 0.5
3428 0.72858006 0.6666666666666666
3429 0.53207314 0.5
3430 0.49150085 0.33333333333333337
3431 0.37241745 0.16666666666666669
3432 0.5491207 1.0
3433 0.54046047 0.5
3434 0.631235 0.5
3435 0.62596023 1.0
3436 0.43717316 0.5
3437 0.6066158 0.5
3438 0.49894294 1.0
3439 0.52159524 0.33333333333333337
3440 0.5156964 0.5
3441 0.45687512 0.33333333333333337
3442 0.68474835 0.6666666666666666
3443 0.4822156 0.6666666666666666
3444 0.4834998 0.5
3445 0.43839756 0.6666666666666666
3446 0.47582382 0.5
3447 0.55480987 0.5
3448 0.49477962 0.5
3449 0.4653978 0.33333333333333337
3450 0.49678075 0.6666666666666666
3451 0.42235512 0.0
3452 0.5063108 0.5
3453 0.624801 0.33333333333333337
3454 0.62385887 0.8333333333333333
3455 0.5719403 0.5
3456 0.49591535 0.5
3457 0.47814783 0.5
3458 0.44364086 0.5
3459 0.40627939 0.5
3460 0.5791703 0.5
3461 0.52709144 0.33333333333333337
3462 0.5124372 0.6666666666666666
3463 0.4072248 0.5
3464 0.71049166 0.8333333333333333
3465 0.3939484 0.5
3466 0.5547884 0.6666666666666666
3467 0.49102017 0.33333333333333337
3468 0.44076446 0.5
3469 0.74905586 1.0
3470 0.58999205 0.8333333333333333
3471 0.6023895 0.5
3472 0.5893376 0.6666666666666666
3473 0.67737794 0.6666666666666666
3474 0.60503423 0.6666666666666666
3475 0.48790362 0.5
3476 0.50266564 0.5
3477 0.5088993 0.6666666666666666
3478 0.5269917 0.8333333333333333
3479 0.54496574 0.5
3480 0.52092016 0.8333333333333333
3481 0.49857712 0.0
3482 0.60251117 0.6666666666666666
3483 0.41256535 0.16666666666666669
3484 0.6811897 0.6666666666666666
3485 0.47170207 0.33333333333333337
3486 0.47867596 0.33333333333333337
3487 0.58087575 0.6666666666666666
3488 0.5401499 0.6666666666666666
3489 0.4740978 0.5
3490 0.45421925 0.5
3491 0.60356337 0.8333333333333333
3492 0.49207097 0.4166666666666667
3493 0.66436356 1.0
3494 0.5874362 0.6666666666666666
3495 0.4754997 0.33333333333333337
3496 0.6038453 0.6666666666666666
3497 0.45648086 0.5
3498 0.37902877 0.33333333333333337
3499 0.5403483 0.5
3500 0.5486327 0.6666666666666666
3501 0.5234431 0.44999999999999996
3502 0.5877019 0.5
3503 0.48477697 0.6666666666666666
3504 0.5003267 0.5
3505 0.55527717 0.75
3506 0.5255399 0.5
3507 0.5085871 0.44999999999999996
3508 0.5868555 0.5
3509 0.46857592 0.33333333333333337
3510 0.5730044 0.33333333333333337
3511 0.4080042 0.5
3512 0.64422935 0.6666666666666666
3513 0.47229454 0.33333333333333337
3514 0.38087592 0.5
3515 0.6651587 0.8333333333333333
3516 0.46569586 0.5
3517 0.47051975 0.33333333333333337
3518 0.6305093 0.5
3519 0.5318672 0.5
3520 0.5478501 0.6666666666666666
3521 0.45616454 0.5
3522 0.69444156 0.8333333333333333
3523 0.76099724 0.6666666666666666
3524 0.5506133 0.5
3525 0.3986487 0.5
3526 0.48471788 0.6666666666666666
3527 0.42222893 0.2
3528 0.43968683 0.33333333333333337
3529 0.61537105 0.5
3530 0.43847117 0.6666666666666666
3531 0.4288057 0.16666666666666669
3532 0.51031595 0.6833333333333333
3533 0.42999777 0.33333333333333337
3534 0.52609503 0.5
3535 0.45844445 0.5
3536 0.8238504 1.0
3537 0.4927382 0.6666666666666666
3538 0.47555104 0.5
3539 0.4867106 0.8333333333333333
3540 0.4799823 0.16666666666666669
3541 0.54584837 0.6666666666666666
3542 0.56487185 0.5
3543 0.4667009 0.5
3544 0.41557366 0.33333333333333337
3545 0.531237 0.5
3546 0.48129848 0.16666666666666669
3547 0.48837295 0.6666666666666666
3548 0.4324456 0.33333333333333337
3549 0.52203035 0.5
3550 0.6236606 0.6666666666666666
3551 0.49407807 0.5
3552 0.4788236 0.5
3553 0.5157798 0.6666666666666666
3554 0.46404755 0.6666666666666666
3555 0.7041226 0.33333333333333337
3556 0.5104321 0.33333333333333337
3557 0.74746174 1.0
3558 0.56516266 0.5
3559 0.48349676 0.5
3560 0.5009864 0.6666666666666666
3561 0.4435198 0.33333333333333337
3562 0.51874804 0.6666666666666666
3563 0.67629784 0.8333333333333333
3564 0.5441946 0.5
3565 0.560882 0.5
3566 0.573253 0.8333333333333333
3567 0.50602984 0.33333333333333337
3568 0.6289782 0.5
3569 0.45675883 0.33333333333333337
3570 0.44014868 0.5
3571 0.4849544 0.5
3572 0.4600804 0.5
3573 0.5502478 1.0
3574 0.5034907 0.8333333333333333
3575 0.5276535 0.5
3576 0.5408524 0.5
3577 0.5774771 0.5
3578 0.6181763 0.8333333333333333
3579 0.64245224 0.6666666666666666
3580 0.5272012 0.5
3581 0.6974063 0.8333333333333333
3582 0.5440697 0.5
3583 0.5585476 0.6666666666666666
3584 0.4384593 0.5
3585 0.43550238 0.5
3586 0.36711428 0.16666666666666669
3587 0.49498707 0.8333333333333333
3588 0.58745646 0.5
3589 0.4732994 0.5
3590 0.4797624 0.5
3591 0.5072903 0.5
3592 0.44624412 0.8333333333333333
3593 0.51067847 0.5
3594 0.55706584 0.5
3595 0.4921845 0.4166666666666667
3596 0.57599497 0.5
3597 0.51211315 0.48333333333333334
3598 0.61633784 0.6666666666666666
3599 0.67330116 0.6666666666666666
3600 0.51461273 0.5
3601 0.55286634 0.33333333333333337
3602 0.4702416 0.5
3603 0.5364936 0.8333333333333333
3604 0.5066945 0.5
3605 0.5267968 0.5
3606 0.472221 0.33333333333333337
3607 0.630119 0.8333333333333333
3608 0.53582686 0.6666666666666666
3609 0.55675 0.5
3610 0.59179574 0.33333333333333337
3611 0.45689783 0.5
3612 0.57163197 0.5
3613 0.52952975 0.5
3614 0.5791734 0.5833333333333334
3615 0.46117356 0.5333333333333333
3616 0.59913254 0.5
3617 0.42088702 0.33333333333333337
3618 0.3794363 0.33333333333333337
3619 0.3911683 0.5
3620 0.5420688 0.5
3621 0.7036966 0.5
3622 0.46908382 0.33333333333333337
3623 0.64682466 0.33333333333333337
3624 0.51818305 0.55
3625 0.62763685 0.5
3626 0.43347162 0.5
3627 0.5171177 0.5
3628 0.4979195 0.6666666666666666
3629 0.43554956 0.5
3630 0.4784719 0.5
3631 0.59001505 0.6666666666666666
3632 0.5506665 0.5
3633 0.5820576 0.6666666666666666
3634 0.42169064 0.5
3635 0.5169761 0.5
3636 0.479491 0.5
3637 0.5089325 0.65
3638 0.5038023 0.5
3639 0.51308 0.5
3640 0.5047425 0.33333333333333337
3641 0.5942189 0.5
3642 0.46196896 0.33333333333333337
3643 0.5150731 0.33333333333333337
3644 0.46924794 0.5
3645 0.44050595 0.16666666666666669
3646 0.3834671 0.33333333333333337
3647 0.55696124 0.5
3648 0.47071552 0.5
3649 0.55117434 0.5
3650 0.558853 0.6666666666666666
3651 0.523842 1.0
3652 0.6819753 0.8333333333333333
3653 0.41216138 0.33333333333333337
3654 0.47700003 0.5
3655 0.52134633 0.5
3656 0.5552175 0.5
3657 0.54827785 0.5
3658 0.63889664 0.5
3659 0.55452406 0.8333333333333333
3660 0.46757925 0.5
3661 0.48392275 0.5
3662 0.536791 0.6666666666666666
3663 0.43514675 0.16666666666666669
3664 0.4600497 0.6666666666666666
3665 0.61392754 0.8333333333333333
3666 0.56845087 0.5
3667 0.62945753 0.6666666666666666
3668 0.60235655 0.6666666666666666
3669 0.4360217 0.5
3670 0.48032436 0.6666666666666666
3671 0.511866 0.6666666666666666
3672 0.5282532 0.5
3673 0.6017472 0.5
3674 0.5607821 0.5
3675 0.39282098 0.16666666666666669
3676 0.52272385 0.5
3677 0.41375577 0.33333333333333337
3678 0.49990332 0.5
3679 0.410072 0.33333333333333337
3680 0.5143428 0.6666666666666666
3681 0.5861509 0.6666666666666666
3682 0.49028373 0.33333333333333337
3683 0.53870684 0.6666666666666666
3684 0.5125189 0.33333333333333337
3685 0.4669726 0.8333333333333333
3686 0.55696446 0.6666666666666666
3687 0.59061176 0.5
3688 0.48616195 0.33333333333333337
3689 0.44590652 0.33333333333333337
3690 0.5495684 0.5
3691 0.552421 0.6666666666666666
3692 0.64537585 0.8333333333333333
3693 0.59217846 0.8333333333333333
3694 0.47460675 0.5
3695 0.4829378 0.5
3696 0.44403917 0.5
3697 0.53187835 0.6666666666666666
3698 0.46397167 0.65
3699 0.4604485 0.4166666666666667
3700 0.52248394 0.5
3701 0.4580782 0.16666666666666669
3702 0.46805885 0.5
3703 0.62704873 0.5
3704 0.54238737 0.33333333333333337
3705 0.4893736 0.8333333333333333
3706 0.50032973 0.5
3707 0.4446269 0.4166666666666667
3708 0.5241809 0.5
3709 0.4418709 0.5
3710 0.57445854 0.5
3711 0.44822037 0.5
3712 0.50440586 0.6666666666666666
3713 0.4380892 0.5
3714 0.52552915 0.6666666666666666
3715 0.53933823 0.5
3716 0.59975904 0.5
3717 0.44664878 0.5
3718 0.6605585 0.8333333333333333
3719 0.4270133 0.5
3720 0.5000852 0.4166666666666667
3721 0.52596354 0.44999999999999996
3722 0.57312185 1.0
3723 0.4689989 0.5166666666666667
3724 0.6702711 0.5
3725 0.5598279 0.5
3726 0.53451616 0.0
3727 0.54650325 0.6666666666666666
3728 0.5509374 0.33333333333333337
3729 0.58487666 0.6666666666666666
3730 0.55958444 0.8333333333333333
3731 0.59056807 0.5
3732 0.7612443 0.5
3733 0.3869809 0.6666666666666666
3734 0.4737648 0.5
3735 0.57476103 0.5
3736 0.47911984 0.33333333333333337
3737 0.52680355 0.5
3738 0.6297622 1.0
3739 0.55570287 0.5
3740 0.49910125 0.16666666666666669
3741 0.50143516 0.8333333333333333
3742 0.53373736 0.6666666666666666
3743 0.5181901 0.6666666666666666
3744 0.5684853 0.5
3745 0.44954145 0.6666666666666666
3746 0.5155251 0.5
3747 0.6957609 0.8333333333333333
3748 0.52809155 0.5
3749 0.64039296 0.8333333333333333
3750 0.5270095 0.5
3751 0.43694684 0.33333333333333337
3752 0.4643661 0.6666666666666666
3753 0.5014301 0.16666666666666669
3754 0.42424896 0.5
3755 0.46251827 0.8333333333333333
3756 0.45629746 0.5
3757 0.5233824 0.33333333333333337
3758 0.6495319 0.33333333333333337
3759 0.42883533 0.33333333333333337
3760 0.48793074 0.5
3761 0.46506017 0.16666666666666669
3762 0.5635511 0.5
3763 0.5175861 0.5
3764 0.47628728 0.16666666666666669
3765 0.457799 0.6666666666666666
3766 0.47738764 0.33333333333333337
3767 0.499893 0.55
3768 0.604779 0.6666666666666666
3769 0.56498617 0.5
3770 0.6532223 0.5
3771 0.5660633 0.5
3772 0.5127002 0.5
3773 0.57731026 0.6666666666666666
3774 0.5168089 0.5
3775 0.46223298 0.5
3776 0.42852136 0.4166666666666667
3777 0.5273439 0.5
3778 0.58494806 0.5
3779 0.5224447 0.5
3780 0.56842184 0.6666666666666666
3781 0.45752454 0.6666666666666666
3782 0.5062657 0.6666666666666666
3783 0.47990435 0.6666666666666666
3784 0.5732363 0.16666666666666669
3785 0.46183014 0.5
3786 0.5144623 0.6666666666666666
3787 0.47066793 0.55
3788 0.4898767 0.5
3789 0.5532288 0.5166666666666667
3790 0.5879074 0.6666666666666666
3791 0.5666159 0.5
3792 0.71588516 1.0
3793 0.45672485 0.5
3794 0.47998118 0.33333333333333337
3795 0.39681646 0.5
3796 0.48372692 0.5
3797 0.4723183 0.33333333333333337
3798 0.5531031 0.6666666666666666
3799 0.40268162 0.33333333333333337
3800 0.52333224 0.6666666666666666
3801 0.5222879 0.6666666666666666
3802 0.6721097 0.5
3803 0.5719065 0.6666666666666666
3804 0.5605968 0.6666666666666666
3805 0.5461535 0.5
3806 0.6408016 0.5
3807 0.7453568 1.0
3808 0.535232 1.0
3809 0.62022334 0.5
3810 0.41306934 0.33333333333333337
3811 0.6954615 0.6666666666666666
3812 0.5033691 0.5
3813 0.5351501 0.5
3814 0.47784337 0.5
3815 0.5220737 0.33333333333333337
3816 0.5263746 0.5
3817 0.4737156 0.5
3818 0.48161903 0.5
3819 0.5050851 0.5
3820 0.47730812 0.33333333333333337
3821 0.5515984 0.6666666666666666
3822 0.4791706 0.5
3823 0.3962408 0.5
3824 0.53165776 0.5
3825 0.6029957 0.33333333333333337
3826 0.5244602 0.33333333333333337
3827 0.5443525 0.5
3828 0.5237069 0.33333333333333337
3829 0.47982892 0.6666666666666666
3830 0.59531504 0.5
3831 0.4457379 0.33333333333333337
3832 0.40136817 1.0
3833 0.46328595 1.0
3834 0.5448244 0.6666666666666666
3835 0.42454928 0.5
3836 0.58329105 0.5
3837 0.4852524 0.5
3838 0.48318818 0.5
3839 0.55601954 0.5
3840 0.55577874 0.6666666666666666
3841 0.4666009 0.33333333333333337
3842 0.5254101 0.6666666666666666
3843 0.5538469 0.6666666666666666
3844 0.54689175 0.5
3845 0.4278822 0.5
3846 0.48657063 0.6666666666666666
